Week,Year,GID,Name,Pos,Team,h.a,Oppt,DK.points,DK.salary,first_name,last_name,plyr.nm,Team_fmt,Opp_fmt
1,2019,5381,"Funchess, Devin",WR,ind,a,lac,6.2,4000,Devin,Funchess,D.Funchess,IND,LAC
1,2019,5756,"Willis, Damion",WR,cin,a,sea,6,3000,Damion,Willis,D.Willis,CIN,SEA
1,2019,5255,"Cooks, Brandin",WR,lar,a,car,5.9,6500,Brandin,Cooks,B.Cooks,LA,CAR
1,2019,5480,"Erickson, Alex",WR,cin,a,sea,5.8,3200,Alex,Erickson,A.Erickson,CIN,SEA
1,2019,5726,"Samuel, Deebo",WR,sfo,a,tam,5.7,4000,Deebo,Samuel,D.Samuel,SF,TB
1,2019,5424,"Diggs, Stefon",WR,min,h,atl,5.7,6700,Stefon,Diggs,S.Diggs,MIN,ATL
1,2019,5750,"Cain, Deon",WR,ind,a,lac,5.5,3000,Deon,Cain,D.Cain,IND,LAC
1,2019,5754,"Johnson, Diontae",WR,pit,a,nwe,5.5,3000,Diontae,Johnson,D.Johnson,PIT,NE
1,2019,5502,"Anderson, Robby",WR,nyj,h,buf,5.3,5200,Robby,Anderson,R.Anderson,NYJ,BUF
1,2019,5751,"Harmon, Kelvin",WR,was,a,phi,5.1,3000,Kelvin,Harmon,K.Harmon,WAS,PHI
1,2019,5594,"Williams, Mike",WR,lac,h,ind,4.9,5300,Mike,Williams,M.Williams,LAC,IND
1,2019,5253,"Evans, Mike",WR,tam,h,sfo,4.8,7900,Mike,Evans,M.Evans,TB,SF
1,2019,2580,"Grant, Ryan",WR,oak,h,den,4.6,3000,Ryan,Grant,R.Grant,OAK,DEN
1,2019,5361,"Gabriel, Taylor",WR,chi,h,gnb,4.4,3900,Taylor,Gabriel,T.Gabriel,CHI,GB
1,2019,5485,"Hill, Tyreek",WR,kan,a,jac,4.1,7600,Tyreek,Hill,T.Hill,KC,JAX
1,2019,5557,"Jones, Zay",WR,buf,a,nyj,3.8,3700,Zay,Jones,Z.Jones,BUF,NYJ
1,2019,5498,"Davis, Trevor",WR,oak,h,den,3.8,3000,Trevor,Davis,T.Davis,OAK,DEN
1,2019,5344,"Moncrief, Donte",WR,pit,a,nwe,3.7,4400,Donte,Moncrief,D.Moncrief,PIT,NE
1,2019,5678,"Ratley, Damion",WR,cle,h,ten,3.7,3000,Damion,Ratley,D.Ratley,CLE,TEN
1,2019,5339,"Wilson, Albert",WR,mia,h,bal,3.4,3900,Albert,Wilson,A.Wilson,MIA,BAL
1,2019,5761,"Renfrow, Hunter",WR,oak,h,den,3.3,3600,Hunter,Renfrow,H.Renfrow,OAK,DEN
1,2019,5341,"Hurns, Allen",WR,mia,h,bal,3.2,3700,Allen,Hurns,A.Hurns,MIA,BAL
1,2019,5173,"Benjamin, Travis",WR,lac,h,ind,3.2,3300,Travis,Benjamin,T.Benjamin,LAC,IND
1,2019,5749,"Meyers, Jakobi",WR,nwe,h,pit,3.2,3200,Jakobi,Meyers,J.Meyers,NE,PIT
1,2019,5378,"Agholor, Nelson",WR,phi,h,was,3.1,3900,Nelson,Agholor,N.Agholor,PHI,WAS
1,2019,5379,"Perriman, Breshad",WR,tam,h,sfo,3,3300,Breshad,Perriman,B.Perriman,TB,SF
1,2019,5640,"Hamilton, DaeSean",WR,den,a,oak,2.5,4400,DaeSean,Hamilton,D.Hamilton,DEN,OAK
1,2019,5191,"Bellamy, Josh",WR,nyj,h,buf,2.5,3000,Josh,Bellamy,J.Bellamy,NYJ,BUF
1,2019,5188,"Wright, Jarius",WR,car,h,lar,2.4,3200,Jarius,Wright,J.Wright,CAR,LA
1,2019,5680,"Gage, Russell",WR,atl,a,min,2.2,3000,Russell,Gage,R.Gage,ATL,MIN
1,2019,5408,"Roberts, Seth",WR,bal,a,mia,2,3000,Seth,Roberts,S.Roberts,BAL,MIA
1,2019,5598,"Bourne, Kendrick",WR,sfo,a,tam,1.9,3000,Kendrick,Bourne,K.Bourne,SF,TB
1,2019,5692,"Beebe, Chad",WR,min,h,atl,1.9,3000,Chad,Beebe,C.Beebe,MIN,ATL
1,2019,5729,"Campbell, Parris",WR,ind,a,lac,1.8,3800,Parris,Campbell,P.Campbell,IND,LAC
1,2019,5199,"Austin, Tavon",WR,dal,h,nyg,1.8,3000,Tavon,Austin,T.Austin,DAL,NYG
1,2019,5205,"Goodwin, Marquise",WR,sfo,a,tam,1.7,4000,Marquise,Goodwin,M.Goodwin,SF,TB
1,2019,5638,"Pettis, Dante",WR,sfo,a,tam,1.7,5400,Dante,Pettis,D.Pettis,SF,TB
1,2019,5130,"Harris, Dwayne",WR,oak,h,den,1.7,3000,Dwayne,Harris,D.Harris,OAK,DEN
1,2019,5412,"Humphries, Adam",WR,ten,a,cle,1.5,4000,Adam,Humphries,A.Humphries,TEN,CLE
1,2019,5097,"Inman, Dontrelle",WR,lac,h,ind,1.5,3200,Dontrelle,Inman,D.Inman,LAC,IND
1,2019,5208,"Patterson, Cordarrelle",WR,chi,h,gnb,1.1,3600,Cordarrelle,Patterson,C.Patterson,CHI,GB
1,2019,5515,"Robinson, Demarcus",WR,kan,a,jac,1,3200,Demarcus,Robinson,D.Robinson,KC,JAX
1,2019,5654,"Carter, DeAndre",WR,hou,a,nor,0.9,3300,DeAndre,Carter,D.Carter,HOU,NO
1,2019,5461,"Sharpe, Tajae",WR,ten,a,cle,0,3000,Tajae,Sharpe,T.Sharpe,TEN,CLE
1,2019,5578,"Hollins, Mack",WR,phi,h,was,0,3000,Mack,Hollins,M.Hollins,PHI,WAS
1,2019,5759,"Pringle, Byron",WR,kan,a,jac,0,3000,Byron,Pringle,B.Pringle,KC,JAX
1,2019,5167,"Hogan, Chris",WR,car,h,lar,0,3300,Chris,Hogan,C.Hogan,CAR,LA
1,2019,5479,"Moore, Chris",WR,bal,a,mia,0,3200,Chris,Moore,C.Moore,BAL,MIA
1,2019,5752,"Olszewski, Gunner",WR,nwe,h,pit,0,3000,Gunner,Olszewski,G.Olszewski,NE,PIT
1,2019,5702,"Turner, Malik",WR,sea,h,cin,0,3000,Malik,Turner,M.Turner,SEA,CIN
1,2019,5699,"Sherfield, Trent",WR,ari,h,det,0,3000,Trent,Sherfield,T.Sherfield,ARI,DET
1,2019,5409,"Nelson, J.J.",WR,oak,h,den,0,3200,J.J.,Nelson,J.Nelson,OAK,DEN
1,2019,5462,"Cooper, Pharoh",WR,cin,a,sea,0,3000,Pharoh,Cooper,P.Cooper,CIN,SEA
1,2019,5256,"Lee, Marqise",WR,jac,h,kan,0,4400,Marqise,Lee,M.Lee,JAX,KC
1,2019,5641,"Berrios, Braxton",WR,nyj,h,buf,0,3000,Braxton,Berrios,B.Berrios,NYJ,BUF
1,2019,5433,"Jennings, Darius",WR,ten,a,cle,0,3000,Darius,Jennings,D.Jennings,TEN,CLE
1,2019,5500,"Rogers, Chester",WR,ind,a,lac,0,3300,Chester,Rogers,C.Rogers,IND,LAC
1,2019,5503,"Thomas, Mike",WR,lar,a,car,0,3000,Mike,Thomas,M.Thomas,LA,CAR
1,2019,5602,"Natson, JoJo",WR,lar,a,car,0,3000,JoJo,Natson,J.Natson,LA,CAR
1,2019,5711,"Lazard, Allen",WR,gnb,a,chi,0,3000,Allen,Lazard,A.Lazard,GB,CHI
1,2019,5765,"Spencer, Diontae",WR,den,a,oak,0,3000,Diontae,Spencer,D.Spencer,DEN,OAK
1,2019,5632,"Miller, Anthony",WR,chi,h,gnb,0,4300,Anthony,Miller,A.Miller,CHI,GB
1,2019,5511,"Allison, Geronimo",WR,gnb,a,chi,0,4100,Geronimo,Allison,G.Allison,GB,CHI
1,2019,5421,"Smith, Devin",WR,dal,h,nyg,0,3000,Devin,Smith,D.Smith,DAL,NYG
1,2019,5747,"Johnson, Olabisi",WR,min,h,atl,0,3000,Olabisi,Johnson,O.Johnson,MIN,ATL
1,2019,5753,"Sims Jr., Steven",WR,was,a,phi,0,3000,Steven,Sims Jr.,S.Sims Jr.,WAS,PHI
1,2019,5550,"Davis, Corey",WR,ten,a,cle,0,4900,Corey,Davis,C.Davis,TEN,CLE
1,2019,5671,"Wims, Javon",WR,chi,h,gnb,0,3000,Javon,Wims,J.Wims,CHI,GB
1,2019,5606,"Wilson, Bobo",WR,tam,h,sfo,0,3000,Bobo,Wilson,B.Wilson,TB,SF
1,2019,5675,"Hodge, KhaDarel",WR,cle,h,ten,0,3000,KhaDarel,Hodge,K.Hodge,CLE,TEN
1,2019,5690,"Watson, Justin",WR,tam,h,sfo,0,3200,Justin,Watson,J.Watson,TB,SF
1,2019,5647,"Pascal, Zach",WR,ind,a,lac,0,3100,Zach,Pascal,Z.Pascal,IND,LAC
1,2019,5649,"Foster, Robert",WR,buf,a,nyj,0,4100,Robert,Foster,R.Foster,BUF,NYJ
1,2019,5704,"Kumerow, Jake",WR,gnb,a,chi,0,3100,Jake,Kumerow,J.Kumerow,GB,CHI
1,2019,3760,"Slater, Matthew",WR,nwe,h,pit,0,3000,Matthew,Slater,M.Slater,NE,PIT
1,2019,5732,"Arcega-Whiteside, JJ",WR,phi,h,was,0,3400,JJ,Arcega-Whiteside,J.Arcega-Whiteside,PHI,WAS
1,2019,5491,"Holton, Johnny",WR,pit,a,nwe,0,3000,Johnny,Holton,J.Holton,PIT,NE
1,2019,5582,"Reynolds, Josh",WR,lar,a,car,0,3300,Josh,Reynolds,J.Reynolds,LA,CAR
1,2019,5518,"Core, Cody",WR,nyg,a,dal,0,3000,Cody,Core,C.Core,NYG,DAL
1,2019,5574,"McKenzie, Isaiah",WR,buf,a,nyj,0,3000,Isaiah,McKenzie,I.McKenzie,BUF,NYJ
1,2019,5229,"Brown, Jaron",WR,sea,h,cin,0,3100,Jaron,Brown,J.Brown,SEA,CIN
1,2019,5695,"Kirkwood, Keith",WR,nor,h,hou,0,3200,Keith,Kirkwood,K.Kirkwood,NO,HOU
1,2019,5734,"Isabella, Andy",WR,ari,h,det,0,3400,Andy,Isabella,A.Isabella,ARI,DET
1,2019,5727,"Hardman, Mecole",WR,kan,a,jac,0,4100,Mecole,Hardman,M.Hardman,KC,JAX
1,2019,5665,"McCloud, Ray-Ray",WR,car,h,lar,0,3000,Ray-Ray,McCloud,R.McCloud,CAR,LA
1,2019,5570,"Cole, Keelan",WR,jac,h,kan,0,3400,Keelan,Cole,K.Cole,JAX,KC
1,2019,5758,"Lacy, Chris",WR,det,a,ari,0,3000,Chris,Lacy,C.Lacy,DET,ARI
1,2019,5760,"Harris, Deonte",WR,nor,h,hou,0,3000,Deonte,Harris,D.Harris,NO,HOU
1,2019,5651,"Patrick, Tim",WR,den,a,oak,0,3200,Tim,Patrick,T.Patrick,DEN,OAK
1,2019,5223,"Shepard, Russell",WR,nyg,a,dal,0,3000,Russell,Shepard,R.Shepard,NYG,DAL
1,2019,5486,"Grant, Jakeem",WR,mia,h,bal,-0.3,3000,Jakeem,Grant,J.Grant,MIA,BAL
1,2019,5420,"Enunwa, Quincy",WR,nyj,h,buf,-0.4,3800,Quincy,Enunwa,Q.Enunwa,NYJ,BUF
1,2019,4701,"Engram, Evan",TE,nyg,a,dal,31.6,4800,Evan,Engram,E.Engram,NYG,DAL
1,2019,4749,"Hockenson, T.J.",TE,det,a,ari,28.1,3100,T.J.,Hockenson,T.Hockenson,DET,ARI
1,2019,4721,"Andrews, Mark",TE,bal,a,mia,27.8,3000,Mark,Andrews,M.Andrews,BAL,MIA
1,2019,4360,"Walker, Delanie",TE,ten,a,cle,22.5,3500,Delanie,Walker,D.Walker,TEN,CLE
1,2019,4677,"Hooper, Austin",TE,atl,a,min,16.7,3200,Austin,Hooper,A.Hooper,ATL,MIN
1,2019,4323,"Davis, Vernon",TE,was,a,phi,15.9,2700,Vernon,Davis,V.Davis,WAS,PHI
1,2019,5419,"Waller, Darren",TE,oak,h,den,14,3000,Darren,Waller,D.Waller,OAK,DEN
1,2019,4702,"Njoku, David",TE,cle,h,ten,13.7,3700,David,Njoku,D.Njoku,CLE,TEN
1,2019,4703,"Kittle, George",TE,sfo,a,tam,13.4,6600,George,Kittle,G.Kittle,SF,TB
1,2019,4733,"Jarwin, Blake",TE,dal,h,nyg,12.9,2700,Blake,Jarwin,B.Jarwin,DAL,NYG
1,2019,4680,"Higbee, Tyler",TE,lar,a,car,12,2600,Tyler,Higbee,T.Higbee,LA,CAR
1,2019,4492,"Graham, Jimmy",TE,gnb,a,chi,12,3600,Jimmy,Graham,J.Graham,GB,CHI
1,2019,4582,"Kelce, Travis",TE,kan,a,jac,11.8,7100,Travis,Kelce,T.Kelce,KC,JAX
1,2019,4656,"Uzomah, C.J.",TE,cin,a,sea,10.6,2600,C.J.,Uzomah,C.Uzomah,CIN,SEA
1,2019,4262,"Witten, Jason",TE,dal,h,nyg,10.5,3000,Jason,Witten,J.Witten,DAL,NYG
1,2019,4569,"Ertz, Zach",TE,phi,h,was,10.4,6100,Zach,Ertz,Z.Ertz,PHI,WAS
1,2019,4675,"Henry, Hunter",TE,lac,h,ind,10,3900,Hunter,Henry,H.Henry,LAC,IND
1,2019,4568,"Eifert, Tyler",TE,cin,a,sea,7.7,3100,Tyler,Eifert,T.Eifert,CIN,SEA
1,2019,4368,"Olsen, Greg",TE,car,h,lar,7.6,3200,Greg,Olsen,G.Olsen,CAR,LA
1,2019,4664,"O'Shaughnessy, James",TE,jac,h,kan,7.2,2500,James,O'Shaughnessy,J.O'Shaughnessy,JAX,KC
1,2019,4720,"Hurst, Hayden",TE,bal,a,mia,7.1,2700,Hayden,Hurst,H.Hurst,BAL,MIA
1,2019,4700,"Howard, O.J.",TE,tam,h,sfo,6.2,5000,O.J.,Howard,O.Howard,TB,SF
1,2019,4572,"McDonald, Vance",TE,pit,a,nwe,6,4000,Vance,McDonald,V.McDonald,PIT,NE
1,2019,4668,"Swaim, Geoff",TE,jac,h,kan,5.7,2900,Geoff,Swaim,G.Swaim,JAX,KC
1,2019,4437,"Cook, Jared",TE,nor,h,hou,5.7,4500,Jared,Cook,J.Cook,NO,HOU
1,2019,4660,"Boyle, Nick",TE,bal,a,mia,5.6,2500,Nick,Boyle,N.Boyle,BAL,MIA
1,2019,4752,"Sweeney, Tommy",TE,buf,a,nyj,5.5,2500,Tommy,Sweeney,T.Sweeney,BUF,NYJ
1,2019,4719,"Gesicki, Mike",TE,mia,h,bal,5.1,3000,Mike,Gesicki,M.Gesicki,MIA,BAL
1,2019,4748,"Fant, Noah",TE,den,a,oak,4.4,3400,Noah,Fant,N.Fant,DEN,OAK
1,2019,4760,"Moreau, Foster",TE,oak,h,den,4,2600,Foster,Moreau,F.Moreau,OAK,DEN
1,2019,4592,"Griffin, Ryan",TE,nyj,h,buf,4,2700,Ryan,Griffin,R.Griffin,NYJ,BUF
1,2019,4744,"Tonyan, Robert",TE,gnb,a,chi,3.8,2500,Robert,Tonyan,R.Tonyan,GB,CHI
1,2019,4725,"Goedert, Dallas",TE,phi,h,was,3.6,2900,Dallas,Goedert,D.Goedert,PHI,WAS
1,2019,4688,"Vannett, Nick",TE,sea,h,cin,3.6,2700,Nick,Vannett,N.Vannett,SEA,CIN
1,2019,4324,"Lewis, Marcedes",TE,gnb,a,chi,3.4,2500,Marcedes,Lewis,M.Lewis,GB,CHI
1,2019,4594,"Doyle, Jack",TE,ind,a,lac,3,3400,Jack,Doyle,J.Doyle,IND,LAC
1,2019,4648,"Brate, Cameron",TE,tam,h,sfo,2.8,2800,Cameron,Brate,C.Brate,TB,SF
1,2019,4729,"Akins, Jordan",TE,hou,a,nor,2.7,2600,Jordan,Akins,J.Akins,HOU,NO
1,2019,4706,"Smith, Jonnu",TE,ten,a,cle,2.7,2700,Jonnu,Smith,J.Smith,TEN,CLE
1,2019,4653,"James, Jesse",TE,det,a,ari,2.5,2500,Jesse,James,J.James,DET,ARI
1,2019,4650,"Williams, Maxx",TE,ari,h,det,2.5,2500,Maxx,Williams,M.Williams,ARI,DET
1,2019,4727,"Dissly, Will",TE,sea,h,cin,2.2,2900,Will,Dissly,W.Dissly,SEA,CIN
1,2019,4714,"Sprinkle, Jeremy",TE,was,a,phi,1.8,2500,Jeremy,Sprinkle,J.Sprinkle,WAS,PHI
1,2019,4554,"Ellison, Rhett",TE,nyg,a,dal,1.8,2500,Rhett,Ellison,R.Ellison,NYG,DAL
1,2019,4601,"Ebron, Eric",TE,ind,a,lac,1.8,4100,Eric,Ebron,E.Ebron,IND,LAC
1,2019,4705,"Everett, Gerald",TE,lar,a,car,1.7,2900,Gerald,Everett,G.Everett,LA,CAR
1,2019,4666,"Bell, Blake",TE,kan,a,jac,1.7,2500,Blake,Bell,B.Bell,KC,JAX
1,2019,4709,"Shaheen, Adam",TE,chi,h,gnb,1.6,2700,Adam,Shaheen,A.Shaheen,CHI,GB
1,2019,4543,"Clay, Charles",TE,ari,h,det,1.5,2700,Charles,Clay,C.Clay,ARI,DET
1,2019,4542,"Green, Virgil",TE,lac,h,ind,1.4,2500,Virgil,Green,V.Green,LAC,IND
1,2019,4751,"Izzo, Ryan",TE,nwe,h,pit,1.3,2500,Ryan,Izzo,R.Izzo,NE,PIT
1,2019,4736,"Alie-Cox, Mo",TE,ind,a,lac,1.3,2500,Mo,Alie-Cox,M.Alie-Cox,IND,LAC
1,2019,4750,"Knox, Dawson",TE,buf,a,nyj,1.1,2500,Dawson,Knox,D.Knox,BUF,NYJ
1,2019,4586,"Hill, Josh",TE,nor,h,hou,0.8,2700,Josh,Hill,J.Hill,NO,HOU
1,2019,4391,"Harris, Clark",TE,cin,a,sea,0,2500,Clark,Harris,C.Harris,CIN,SEA
1,2019,4738,"Firkser, Anthony",TE,ten,a,cle,0,2500,Anthony,Firkser,A.Firkser,TEN,CLE
1,2019,4537,"Rudolph, Kyle",TE,min,h,atl,0,3300,Kyle,Rudolph,K.Rudolph,MIN,ATL
1,2019,4697,"Manhertz, Chris",TE,car,h,lar,0,2500,Chris,Manhertz,C.Manhertz,CAR,LA
1,2019,4609,"Fells, Darren",TE,hou,a,nor,0,2500,Darren,Fells,D.Fells,HOU,NO
1,2019,4761,"Beck, Andrew",TE,den,a,oak,0,2500,Andrew,Beck,A.Beck,DEN,OAK
1,2019,1463,"Thomas, Logan",TE,det,a,ari,0,2500,Logan,Thomas,L.Thomas,DET,ARI
1,2019,4716,"Auclair, Antony",TE,tam,h,sfo,0,2500,Antony,Auclair,A.Auclair,TB,SF
1,2019,4759,"Winchester, James",TE,kan,a,jac,0,2500,James,Winchester,J.Winchester,KC,JAX
1,2019,4711,"Carter, Cethan",TE,cin,a,sea,0,2500,Cethan,Carter,C.Carter,CIN,SEA
1,2019,4742,"Schultz, Dalton",TE,dal,h,nyg,0,2500,Dalton,Schultz,D.Schultz,DAL,NYG
1,2019,4753,"Brown, Pharaoh",TE,cle,h,ten,0,2500,Pharaoh,Brown,P.Brown,CLE,TEN
1,2019,4730,"Thomas, Ian",TE,car,h,lar,0,2800,Ian,Thomas,I.Thomas,CAR,LA
1,2019,4661,"O'Leary, Nick",TE,jac,h,kan,0,2500,Nick,O'Leary,N.O'Leary,JAX,KC
1,2019,4704,"Tomlinson, Eric",TE,nyg,a,dal,0,2500,Eric,Tomlinson,E.Tomlinson,NYG,DAL
1,2019,4599,"Carrier, Derek",TE,oak,h,den,0,2500,Derek,Carrier,D.Carrier,OAK,DEN
1,2019,4642,"Harris, Demetrius",TE,cle,h,ten,0,2500,Demetrius,Harris,D.Harris,CLE,TEN
1,2019,4756,"Sample, Drew",TE,cin,a,sea,0,2500,Drew,Sample,D.Sample,CIN,SEA
1,2019,4604,"Grimble, Xavier",TE,pit,a,nwe,0,2700,Xavier,Grimble,X.Grimble,PIT,NE
1,2019,4676,"Heuerman, Jeff",TE,den,a,oak,0,2800,Jeff,Heuerman,J.Heuerman,DEN,OAK
1,2019,4686,"Adams, Jerell",TE,hou,a,nor,0,2500,Jerell,Adams,J.Adams,HOU,NO
1,2019,4535,"Smith, Lee",TE,buf,a,nyj,0,2500,Lee,Smith,L.Smith,BUF,NYJ
1,2019,4757,"Smith Jr., Irv",TE,min,h,atl,0,2700,Irv,Smith Jr.,I.Smith Jr.,MIN,ATL
1,2019,4690,"DeValve, Seth",TE,jac,h,kan,0,2500,Seth,DeValve,S.DeValve,JAX,KC
1,2019,4669,"Pruitt, MyCole",TE,ten,a,cle,0,2500,MyCole,Pruitt,M.Pruitt,TEN,CLE
1,2019,4754,"Dillon, Brandon",TE,min,h,atl,0,2500,Brandon,Dillon,B.Dillon,MIN,ATL
1,2019,4746,"Culkin, Sean",TE,lac,h,ind,0,2500,Sean,Culkin,S.Culkin,LAC,IND
1,2019,4577,"Toilolo, Levine",TE,sfo,a,tam,0,2500,Levine,Toilolo,L.Toilolo,SF,TB
1,2019,4755,"Ellis, Alex",TE,phi,h,was,0,2500,Alex,Ellis,A.Ellis,PHI,WAS
1,2019,4532,"Stocker, Luke",TE,atl,a,min,0,2500,Luke,Stocker,L.Stocker,ATL,MIN
1,2019,4762,"Fumagalli, Troy",TE,den,a,oak,0,2500,Troy,Fumagalli,T.Fumagalli,DEN,OAK
1,2019,5436,"Brown, Daniel",TE,nyj,h,buf,0,2500,Daniel,Brown,D.Brown,NYJ,BUF
1,2019,4691,"Braunecker, Ben",TE,chi,h,gnb,0,2500,Ben,Braunecker,B.Braunecker,CHI,GB
1,2019,4737,"Smythe, Durham",TE,mia,h,bal,0,2500,Durham,Smythe,D.Smythe,MIA,BAL
1,2019,4758,"Wesco, Trevon",TE,nyj,h,buf,0,2500,Trevon,Wesco,T.Wesco,NYJ,BUF
1,2019,4745,"Dwelley, Ross",TE,sfo,a,tam,0,2500,Ross,Dwelley,R.Dwelley,SF,TB
1,2019,7027,San Francisco,Def,sfo,a,tam,27,2200,,San Francisco,San Francisco,SF,TB
1,2019,7030,Tennessee,Def,ten,a,cle,23,2600,,Tennessee,Tennessee,TEN,CLE
1,2019,7021,New York J,Def,nyj,h,buf,18,3100,,New York J,New York J,NYJ,BUF
1,2019,7017,Minnesota,Def,min,h,atl,16,3300,,Minnesota,Minnesota,MIN,ATL
1,2019,7012,Green Bay,Def,gnb,a,chi,14,2700,,Green Bay,Green Bay,GB,CHI
1,2019,7003,Baltimore,Def,bal,a,mia,13,3800,,Baltimore,Baltimore,BAL,MIA
1,2019,7029,Tampa Bay,Def,tam,h,sfo,12,2200,,Tampa Bay,Tampa Bay,TB,SF
1,2019,7028,Seattle,Def,sea,h,cin,12,3100,,Seattle,Seattle,SEA,CIN
1,2019,7004,Buffalo,Def,buf,a,nyj,10,3000,,Buffalo,Buffalo,BUF,NYJ
1,2019,7018,New England,Def,nwe,h,pit,10,3400,,New England,New England,NE,PIT
1,2019,7006,Chicago,Def,chi,h,gnb,9,3700,,Chicago,Chicago,CHI,GB
1,2019,7025,LA Rams,Def,lar,a,car,9,3200,,LA Rams,LA Rams,LA,CAR
1,2019,7019,New Orleans,Def,nor,h,hou,7,3200,,New Orleans,New Orleans,NO,HOU
1,2019,7011,Detroit,Def,det,a,ari,7,2900,,Detroit,Detroit,DET,ARI
1,2019,7001,Arizona,Def,ari,h,det,7,2700,,Arizona,Arizona,ARI,DET
1,2019,7013,Indianapolis,Def,ind,a,lac,7,2600,,Indianapolis,Indianapolis,IND,LAC
1,2019,7007,Cincinnati,Def,cin,a,sea,6,2000,,Cincinnati,Cincinnati,CIN,SEA
1,2019,7009,Dallas,Def,dal,h,nyg,6,3500,,Dallas,Dallas,DAL,NYG
1,2019,7015,Kansas City,Def,kan,a,jac,5,2800,,Kansas City,Kansas City,KC,JAX
1,2019,7022,Oakland,Def,oak,h,den,4,2200,,Oakland,Oakland,OAK,DEN
1,2019,7005,Carolina,Def,car,h,lar,4,2100,,Carolina,Carolina,CAR,LA
1,2019,7032,Houston,Def,hou,a,nor,2,2500,,Houston,Houston,HOU,NO
1,2019,7026,LA Chargers,Def,lac,h,ind,2,3000,,LA Chargers,LA Chargers,LAC,IND
1,2019,7023,Philadelphia,Def,phi,h,was,1,3600,,Philadelphia,Philadelphia,PHI,WAS
1,2019,7010,Denver,Def,den,a,oak,0,3600,,Denver,Denver,DEN,OAK
1,2019,7008,Cleveland,Def,cle,h,ten,0,3400,,Cleveland,Cleveland,CLE,TEN
1,2019,7002,Atlanta,Def,atl,a,min,0,2400,,Atlanta,Atlanta,ATL,MIN
1,2019,7031,Washington,Def,was,a,phi,0,2500,,Washington,Washington,WAS,PHI
1,2019,7024,Pittsburgh,Def,pit,a,nwe,0,2800,,Pittsburgh,Pittsburgh,PIT,NE
1,2019,7016,Miami,Def,mia,h,bal,-3,2100,,Miami,Miami,MIA,BAL
1,2019,7014,Jacksonville,Def,jac,h,kan,-4,2300,,Jacksonville,Jacksonville,JAX,KC
1,2019,7020,New York G,Def,nyg,a,dal,-4,2300,,New York G,New York G,NYG,DAL
2,2019,1523,"Mahomes II, Patrick",QB,kan,a,oak,35.62,7500,Patrick,Mahomes II,P.Mahomes,KC,OAK
2,2019,1527,"Jackson, Lamar",QB,bal,h,ari,33.88,6700,Lamar,Jackson,L.Jackson,BAL,ARI
2,2019,1501,"Prescott, Dak",QB,dal,a,was,28.66,6300,Dak,Prescott,D.Prescott,DAL,WAS
2,2019,1412,"Wilson, Russell",QB,sea,a,pit,28.2,6200,Russell,Wilson,R.Wilson,SEA,PIT
2,2019,1301,"Ryan, Matt",QB,atl,h,phi,25.1,6100,Matt,Ryan,M.Ryan,ATL,PHI
2,2019,1131,"Brady, Tom",QB,nwe,a,mia,24.66,6400,Tom,Brady,T.Brady,NE,MIA
2,2019,1452,"Garoppolo, Jimmy",QB,sfo,a,cin,23.68,6000,Jimmy,Garoppolo,J.Garoppolo,SF,CIN
2,2019,1403,"Dalton, Andy",QB,cin,h,sfo,22.64,5400,Andy,Dalton,A.Dalton,CIN,SF
2,2019,1529,"Allen, Josh",QB,buf,a,nyg,22.22,5300,Josh,Allen,J.Allen,BUF,NYG
2,2019,1490,"Goff, Jared",QB,lar,h,nor,20.12,5900,Jared,Goff,J.Goff,LA,NO
2,2019,1514,"Wentz, Carson",QB,phi,a,atl,19.54,6400,Carson,Wentz,C.Wentz,PHI,ATL
2,2019,1537,"Murray, Kyler",QB,ari,a,bal,19.36,5400,Kyler,Murray,K.Murray,ARI,BAL
2,2019,1528,"Mayfield, Baker",QB,cle,a,nyj,19,6000,Baker,Mayfield,B.Mayfield,CLE,NYJ
2,2019,1496,"Brissett, Jacoby",QB,ind,a,ten,18.34,5000,Jacoby,Brissett,J.Brissett,IND,TEN
2,2019,1540,"Minshew, Gardner",QB,jac,a,hou,17.12,4800,Gardner,Minshew,G.Minshew,JAX,HOU
2,2019,1340,"Stafford, Matthew",QB,det,h,lac,17.1,5200,Matthew,Stafford,M.Stafford,DET,LAC
2,2019,1435,"Keenum, Case",QB,was,h,dal,16.74,5000,Case,Keenum,C.Keenum,WAS,DAL
2,2019,1302,"Flacco, Joe",QB,den,h,chi,16.68,4900,Joe,Flacco,J.Flacco,DEN,CHI
2,2019,1252,"Rodgers, Aaron",QB,gnb,h,min,15.36,6500,Aaron,Rodgers,A.Rodgers,GB,MIN
2,2019,1378,"Newton, Cam",QB,car,h,tam,15.32,6300,Cam,Newton,C.Newton,CAR,TB
2,2019,1466,"Mariota, Marcus",QB,ten,h,ind,13.36,5000,Marcus,Mariota,M.Mariota,TEN,IND
2,2019,1465,"Winston, Jameis",QB,tam,a,car,13.22,5900,Jameis,Winston,J.Winston,TB,CAR
2,2019,1518,"Watson, Deshaun",QB,hou,h,jac,12.86,6600,Deshaun,Watson,D.Watson,HOU,JAX
2,2019,1225,"Manning, Eli",QB,nyg,h,buf,12.2,4900,Eli,Manning,E.Manning,NYG,BUF
2,2019,1526,"Rudolph, Mason",QB,pit,h,sea,12.18,4000,Mason,Rudolph,M.Rudolph,PIT,SEA
